M,268,271,288,268,292,1,0,0
M,268,272,287,267,292,0,0,0
M,269,272,289,269,294,3,3,4
M,269,272,291,269,296,11,12,16
M,271,272,290,269,296,6,7,8
M,270,273,291,269,296,2,2,2
M,270,271,289,270,295,0,0,0
M,270,274,289,270,295,0,0,0
M,271,273,289,271,296,11,14,17
M,271,272,291,271,296,9,9,13
M,270,273,291,271,298,3,2,3
M,272,274,293,272,299,2,2,2
M,270,272,290,271,296,0,0,0
M,272,273,290,272,297,1,1,1
M,272,273,294,272,298,12,13,18
M,272,274,294,273,297,6,6,8
M,273,274,294,274,298,3,2,3
M,272,273,295,272,297,0,0,0
M,272,273,293,273,298,0,0,0
M,273,273,292,273,299,2,4,5
M,274,274,294,274,299,10,11,16
M,274,272,294,274,299,4,3,4
M,274,273,294,273,299,2,2,2
M,273,274,293,274,299,0,0,0
M,274,274,293,275,301,0,0,0
M,275,275,295,275,299,12,14,18
M,273,275,296,275,300,8,9,12
M,274,276,294,276,299,3,2,3
M,273,274,294,276,301,2,1,1
M,274,274,293,275,299,0,0,0
M,273,275,293,276,299,1,2,2
M,275,275,294,276,300,11,13,17
M,275,274,296,276,300,6,7,9
M,275,275,295,276,301,2,2,2
M,273,276,294,275,299,0,0,0
M,274,275,293,276,298,0,0,0
M,276,274,295,276,300,12,14,18
M,275,275,296,278,300,9,10,14
M,274,274,297,276,302,3,2,3
M,275,276,297,277,300,1,0,0
M,272,274,294,277,301,0,0,0
M,274,278,295,277,300,6,8,10
M,276,276,297,277,301,11,13,17
M,274,276,297,278,301,3,2,3
M,275,275,295,277,302,2,2,2
M,273,276,295,278,301,0,0,0
M,275,279,294,279,300,0,0,0
M,276,276,297,278,302,12,13,18
M,275,276,299,279,303,7,7,10
M,274,274,298,279,301,2,2,2
