D,291,293,316,492,358,12,14,18
D,291,292,316,492,358,11,12,17
D,290,292,316,491,359,9,10,14
D,291,292,315,491,358,7,7,10
D,290,291,317,490,359,4,3,5
D,291,292,317,491,359,3,3,3
D,291,292,317,489,359,2,2,2
D,293,292,317,489,357,2,2,2
D,292,291,316,489,356,0,0,0
D,290,291,318,488,357,0,0,0
D,292,292,317,488,357,0,0,0
D,291,292,317,488,357,0,0,0
D,292,293,318,488,358,0,0,0
D,291,293,318,488,358,8,11,15
D,292,293,319,487,358,12,14,19
D,293,294,315,488,358,11,12,17
D,293,294,318,488,358,10,10,14
D,292,293,319,488,357,7,8,11
D,292,293,318,488,357,4,4,5
D,293,294,318,487,358,3,3,4
D,293,293,319,487,358,3,3,3
D,294,294,319,486,357,2,2,3
D,291,295,318,486,356,2,1,0
D,292,293,318,485,357,0,0,0
D,293,293,318,485,356,0,0,0
D,292,293,319,486,356,0,0,0
D,292,293,319,485,357,0,0,0
D,292,293,318,485,357,0,0,0
D,292,294,317,485,357,0,1,2
D,294,295,319,484,359,7,10,13
D,293,295,320,486,358,12,14,19
D,293,295,321,485,359,12,14,20
D,293,295,320,485,358,10,12,17
D,294,295,320,485,358,10,11,15
D,293,295,320,484,357,8,8,11
D,293,293,320,485,357,5,5,7
D,293,294,321,485,356,3,3,4
D,294,295,320,484,356,3,3,3
D,293,295,319,484,358,3,3,3
D,292,294,321,484,358,2,2,2
D,294,296,321,484,358,0,0,0
D,292,294,320,483,357,0,0,0
D,292,294,320,483,358,0,0,0
D,292,294,320,483,357,0,0,0
D,292,295,320,483,357,0,0,0
D,293,293,320,483,358,0,0,0
D,293,296,320,483,357,0,0,0
D,293,294,321,483,358,5,7,10
D,293,296,321,483,358,11,14,18
D,294,296,322,483,357,12,14,19
