B,420,459,506,489,288,0,0,0
B,419,459,507,490,288,0,0,0
B,420,459,507,490,290,2,4,5
B,420,459,507,489,290,11,13,17
B,420,459,506,488,290,11,13,18
B,420,459,506,489,291,11,13,18
B,419,458,507,488,294,10,12,17
B,420,458,505,489,293,8,9,14
B,417,455,506,488,294,8,8,12
B,417,456,508,487,297,6,6,8
B,418,456,506,488,298,3,3,4
B,418,457,507,488,296,3,3,3
B,418,457,506,488,297,2,3,3
B,418,457,506,487,297,2,2,3
B,418,458,505,488,298,1,0,0
B,418,457,505,488,300,0,0,0
B,418,456,504,487,298,0,0,0
B,418,456,504,487,299,0,0,0
B,416,456,503,486,298,0,0,0
B,417,455,504,487,299,0,0,0
B,417,455,503,487,300,7,10,13
B,417,456,503,486,300,11,13,18
B,417,456,502,486,299,11,12,17
B,417,455,501,483,300,8,8,11
B,417,453,501,483,300,6,7,10
B,417,454,501,482,299,3,3,4
B,417,454,501,482,299,3,2,3
B,416,453,501,481,298,0,0,0
B,416,453,503,480,297,0,0,0
B,416,452,499,481,297,0,0,0
B,417,452,497,482,298,0,0,0
B,417,453,497,482,298,7,10,14
B,417,452,497,481,299,11,12,17
B,417,453,497,482,298,8,9,13
B,415,452,497,482,301,4,4,5
B,415,452,497,482,300,3,2,3
B,415,452,497,481,300,2,3,3
B,414,451,495,481,299,0,0,0
B,413,451,496,481,299,0,0,0
B,412,451,497,481,300,0,0,0
B,413,452,498,482,301,9,12,15
B,413,453,498,482,302,11,13,18
B,414,452,497,481,302,8,8,12
B,413,452,496,482,302,3,3,4
B,410,451,496,481,301,2,2,3
B,411,451,495,480,300,0,0,0
B,412,451,495,479,300,0,0,0
B,411,451,495,478,302,0,0,0
B,411,451,495,479,304,8,11,14
B,412,451,494,478,303,10,11,16
