A,276,299,309,295,399,0,0,0
A,277,300,306,294,400,0,2,2
A,278,301,317,296,400,13,14,20
A,278,299,317,296,400,6,7,9
A,278,300,315,297,399,0,0,0
A,278,300,315,299,400,1,1,0
A,277,300,309,296,399,0,0,0
A,278,300,305,298,398,2,3,3
A,281,301,313,301,400,16,18,22
A,279,300,318,299,399,7,7,9
A,279,301,317,299,399,0,0,0
A,278,301,316,299,399,1,0,0
A,278,299,311,298,399,0,0,0
A,279,300,306,299,399,0,0,0
A,279,302,313,299,400,15,17,21
A,280,300,319,300,399,8,7,11
A,279,300,317,300,400,0,0,0
A,279,300,315,299,399,1,0,0
A,279,300,310,299,399,0,0,0
A,280,300,306,299,399,0,0,0
A,279,301,310,297,399,12,15,19
A,279,301,319,300,400,9,10,13
A,279,301,320,299,399,3,2,2
A,279,302,316,299,399,0,0,0
A,280,300,313,299,398,0,0,0
A,279,301,309,304,399,0,0,0
A,281,301,308,300,399,5,7,9
A,280,302,316,302,398,14,15,20
A,281,302,321,301,399,6,6,8
A,281,301,319,300,398,0,0,0
A,280,302,318,301,399,0,0,0
A,278,305,312,300,398,0,0,0
A,280,302,310,299,398,0,0,0
A,281,302,312,301,399,9,12,15
A,280,302,321,302,399,11,11,15
A,279,301,320,300,399,3,2,2
A,279,303,320,301,398,1,0,0
A,281,301,318,300,399,0,0,0
A,280,302,311,299,398,0,0,0
A,279,302,307,301,398,0,0,0
A,282,303,314,303,399,15,17,21
A,280,302,320,299,399,9,9,12
A,280,301,319,301,399,1,0,0
A,280,303,319,302,399,0,0,0
A,279,301,316,300,399,0,0,0
A,280,301,310,300,398,0,0,0
A,280,302,310,300,398,6,8,11
A,281,301,317,301,399,13,14,20
A,281,302,320,301,398,6,6,8
A,280,301,319,302,399,0,0,0
